ball_center_y,time_seconds,player_1_center_y,player_2_center_y,ball_center_x,total_activity_speed,video_transition,timestamp,activity_intensity,global_frame_number,player_2_center_x,ball_trajectory_curvature,players_distance_meters,all_objects_detected,player_1_center_x
769.5899047851562,358.03333333333336,828.8278198242188,260.5427932739258,778.4598083496094,50.37533310419091,False,2024-01-01 00:05:57.997530000,high,10741,1072.5874633789062,0.08364211329817454,5.679624695707814,True,671.0256652832031
727.8616027832031,358.06666666666666,828.0968322753906,261.2435913085937,786.8362426757812,94.36528293233786,False,2024-01-01 00:05:58.030860000,very_high,10742,1073.5903930664062,0.0037583447274550947,5.656852144634487,True,674.8396911621094
691.0355573094022,358.1,827.0585632324219,261.6822204589844,795.7787339361057,38.81401356712585,False,2024-01-01 00:05:58.064190000,high,10743,1074.1005249023438,0.001188524990975567,5.6264701493222775,False,679.7292785644531
657.6289367675781,358.1333333333333,825.8695068359375,261.40599060058594,804.333984375,70.37589860272546,False,2024-01-01 00:05:58.097519999,very_high,10744,1074.60009765625,0.0003979034193317501,5.59764796812536,True,685.1078796386719
617.3883666992188,358.1666666666667,824.2909545898438,260.80055236816406,811.8593444824219,158.9673126155345,False,2024-01-01 00:05:58.130850000,very_high,10745,1074.8244018554688,0.001353617554150409,5.533610356055832,True,697.8598327636719
578.7002258300781,358.2,819.9766845703125,259.8922424316406,823.6868591308594,183.13244803185898,False,2024-01-01 00:05:58.164180000,very_high,10746,1075.1880493164062,0.0027910789381666366,5.452030835577272,True,711.2141723632812
561.4892578125,358.2333333333333,818.6776123046875,259.3671188354492,827.3936157226562,141.24885471921274,False,2024-01-01 00:05:58.197510000,very_high,10747,1075.6212158203125,0.011023559932294548,5.410529695415695,True,719.8451232910156
530.4321899414062,358.26666666666665,817.9818420410156,257.8169479370117,834.4795532226562,141.567695109715,False,2024-01-01 00:05:58.230839999,very_high,10748,1076.0830078125,0.0002114410453819549,5.363037283767259,True,732.6590576171875
500.61305035403075,358.3,819.4532470703125,256.4010162353516,840.8058769886943,72.66858303939863,False,2024-01-01 00:05:58.264170000,very_high,10749,1076.1400756835938,0.000523199253010001,5.315158131480245,False,748.9967346191406
475.661236249932,358.3333333333333,819.072021484375,255.2177734375,847.7279247178659,59.97486859066657,False,2024-01-01 00:05:58.297500000,high,10750,1076.0657958984375,0.002796658516686626,5.277423185535697,False,759.6495361328125
454.84740456981604,358.3666666666667,818.2589111328125,254.96326446533203,854.5977634213109,55.642770106657686,False,2024-01-01 00:05:58.330829999,high,10751,1077.2889404296875,0.0025965078700548425,5.230040348418202,False,771.8782043457031
437.3508961502637,358.4,817.1099853515625,255.32522583007807,861.0547502456591,50.3832453166109,False,2024-01-01 00:05:58.364160000,high,10752,1078.2452392578125,0.0021885017856089033,5.182426518153338,False,782.3839721679688
422.35105182785605,358.43333333333334,816.6136474609375,255.58734893798828,866.7382423375403,41.943678809831475,False,2024-01-01 00:05:58.397490000,high,10753,1078.8778076171875,0.0006269345579253309,5.154684329693536,False,788.9106140136719
408.4639892578125,358.46666666666664,814.4713745117188,255.1148834228516,871.4512939453125,45.40415009122849,False,2024-01-01 00:05:58.430820000,high,10754,1077.6278686523438,0.00261008185025229,5.101691866905056,True,798.7127990722656
396.6339302475342,358.5,813.9898986816406,254.4705581665039,874.6093331518823,50.7766220323294,False,2024-01-01 00:05:58.464149999,high,10755,1075.2907104492188,0.006482383431612046,5.05181371118783,False,810.697265625
385.9817504882813,358.53333333333336,813.5955810546875,253.6947631835937,877.26123046875,49.16556286091995,False,2024-01-01 00:05:58.497480000,high,10756,1073.0101928710938,0.0017144908688056788,5.016698700749947,True,819.4836120605469
373.05586303717035,358.56666666666666,814.259765625,253.15540313720703,881.4775339970922,61.538881441605284,False,2024-01-01 00:05:58.530810000,very_high,10757,1067.5462646484375,0.0042313169379894645,4.969914163409505,False,831.0858764648438
361.8524304565122,358.6,816.4240112304688,253.6118621826172,885.9471427126879,63.65182962604324,False,2024-01-01 00:05:58.564139999,very_high,10758,1059.9459228515625,0.006003865678148427,4.922658817066771,False,843.2036743164062
351.46704852229243,358.6333333333333,818.1252746582031,255.69376373291016,890.7682593464434,51.96672190306438,False,2024-01-01 00:05:58.597470000,high,10759,1055.7073974609375,0.005059368497785658,4.883527390837817,False,851.6347045898438
